file_name	sample_id	condition	patient_id	stim_type	cluster
Marrow2_25_Dasatinib+PVO4.fcs_spill_applied_Marrow2_25_Dasatinib+PVO4.fcs - Marrow2_25_Dasatinib+PVO4.fcs_Naive CD8+ T.txt	M2_25_Dasatinib_PVO4	stim	marrow2	Dasatinib_PVO4	Naive CD8+ T
Marrow2_25_Dasatinib+PVO4.fcs_spill_applied_Marrow2_25_Dasatinib+PVO4.fcs - Marrow2_25_Dasatinib+PVO4.fcs_NK.txt	M2_25_Dasatinib_PVO4	stim	marrow2	Dasatinib_PVO4	NK
Marrow2_25_Dasatinib+PVO4.fcs_spill_applied_Marrow2_25_Dasatinib+PVO4.fcs - Marrow2_25_Dasatinib+PVO4.fcs_Plasma cell.txt	M2_25_Dasatinib_PVO4	stim	marrow2	Dasatinib_PVO4	Plasma cell
Marrow2_25_Dasatinib+PVO4.fcs_spill_applied_Marrow2_25_Dasatinib+PVO4.fcs - Marrow2_25_Dasatinib+PVO4.fcs_Plasmacytoid DC.txt	M2_25_Dasatinib_PVO4	stim	marrow2	Dasatinib_PVO4	Plasmacytoid DC
Marrow2_25_Dasatinib+PVO4.fcs_spill_applied_Marrow2_25_Dasatinib+PVO4.fcs - Marrow2_25_Dasatinib+PVO4.fcs_Platelet.txt	M2_25_Dasatinib_PVO4	stim	marrow2	Dasatinib_PVO4	Platelet
Marrow2_25_Dasatinib+PVO4.fcs_spill_applied_Marrow2_25_Dasatinib+PVO4.fcs - Marrow2_25_Dasatinib+PVO4.fcs_Pre-B I.txt	M2_25_Dasatinib_PVO4	stim	marrow2	Dasatinib_PVO4	Pre-B I
Marrow2_25_Dasatinib+PVO4.fcs_spill_applied_Marrow2_25_Dasatinib+PVO4.fcs - Marrow2_25_Dasatinib+PVO4.fcs_Pre-B II.txt	M2_25_Dasatinib_PVO4	stim	marrow2	Dasatinib_PVO4	Pre-B II
Marrow2_26_JAKi+Basal.fcs_spill_applied_Marrow2_26_JAKi+Basal.fcs - Marrow2_26_JAKi+Basal.fcs_CD11b- Monocyte.txt	M2_26_JAKi_Basal	stim	marrow2	JAKi_Basal	CD11b- Monocyte
Marrow2_26_JAKi+Basal.fcs_spill_applied_Marrow2_26_JAKi+Basal.fcs - Marrow2_26_JAKi+Basal.fcs_CD11bhi Monocyte.txt	M2_26_JAKi_Basal	stim	marrow2	JAKi_Basal	CD11bhi Monocyte
Marrow2_26_JAKi+Basal.fcs_spill_applied_Marrow2_26_JAKi+Basal.fcs - Marrow2_26_JAKi+Basal.fcs_CD11bmid Monocyte.txt	M2_26_JAKi_Basal	stim	marrow2	JAKi_Basal	CD11bmid Monocyte
Marrow2_26_JAKi+Basal.fcs_spill_applied_Marrow2_26_JAKi+Basal.fcs - Marrow2_26_JAKi+Basal.fcs_CMP.txt	M2_26_JAKi_Basal	stim	marrow2	JAKi_Basal	CMP
Marrow2_26_JAKi+Basal.fcs_spill_applied_Marrow2_26_JAKi+Basal.fcs - Marrow2_26_JAKi+Basal.fcs_Erythroblast.txt	M2_26_JAKi_Basal	stim	marrow2	JAKi_Basal	Erythroblast
Marrow2_26_JAKi+Basal.fcs_spill_applied_Marrow2_26_JAKi+Basal.fcs - Marrow2_26_JAKi+Basal.fcs_GMP.txt	M2_26_JAKi_Basal	stim	marrow2	JAKi_Basal	GMP
Marrow2_26_JAKi+Basal.fcs_spill_applied_Marrow2_26_JAKi+Basal.fcs - Marrow2_26_JAKi+Basal.fcs_HSC.txt	M2_26_JAKi_Basal	stim	marrow2	JAKi_Basal	HSC
Marrow2_26_JAKi+Basal.fcs_spill_applied_Marrow2_26_JAKi+Basal.fcs - Marrow2_26_JAKi+Basal.fcs_Immature B.txt	M2_26_JAKi_Basal	stim	marrow2	JAKi_Basal	Immature B
Marrow2_26_JAKi+Basal.fcs_spill_applied_Marrow2_26_JAKi+Basal.fcs - Marrow2_26_JAKi+Basal.fcs_Mature CD4+ T.txt	M2_26_JAKi_Basal	stim	marrow2	JAKi_Basal	Memory CD4+ T
Marrow2_26_JAKi+Basal.fcs_spill_applied_Marrow2_26_JAKi+Basal.fcs - Marrow2_26_JAKi+Basal.fcs_Mature CD8+ T.txt	M2_26_JAKi_Basal	stim	marrow2	JAKi_Basal	Memory CD8+ T
Marrow2_26_JAKi+Basal.fcs_spill_applied_Marrow2_26_JAKi+Basal.fcs - Marrow2_26_JAKi+Basal.fcs_Mature CD38lo B.txt	M2_26_JAKi_Basal	stim	marrow2	JAKi_Basal	Mature CD38lo B
Marrow2_26_JAKi+Basal.fcs_spill_applied_Marrow2_26_JAKi+Basal.fcs - Marrow2_26_JAKi+Basal.fcs_Mature CD38mid B.txt	M2_26_JAKi_Basal	stim	marrow2	JAKi_Basal	Mature CD38mid B
Marrow2_26_JAKi+Basal.fcs_spill_applied_Marrow2_26_JAKi+Basal.fcs - Marrow2_26_JAKi+Basal.fcs_Megakaryocyte.txt	M2_26_JAKi_Basal	stim	marrow2	JAKi_Basal	Megakaryocyte
Marrow2_26_JAKi+Basal.fcs_spill_applied_Marrow2_26_JAKi+Basal.fcs - Marrow2_26_JAKi+Basal.fcs_MEP.txt	M2_26_JAKi_Basal	stim	marrow2	JAKi_Basal	MEP
Marrow2_26_JAKi+Basal.fcs_spill_applied_Marrow2_26_JAKi+Basal.fcs - Marrow2_26_JAKi+Basal.fcs_MPP.txt	M2_26_JAKi_Basal	stim	marrow2	JAKi_Basal	MPP
Marrow2_26_JAKi+Basal.fcs_spill_applied_Marrow2_26_JAKi+Basal.fcs - Marrow2_26_JAKi+Basal.fcs_Myelocyte.txt	M2_26_JAKi_Basal	stim	marrow2	JAKi_Basal	Myelocyte
Marrow2_26_JAKi+Basal.fcs_spill_applied_Marrow2_26_JAKi+Basal.fcs - Marrow2_26_JAKi+Basal.fcs_Naive CD4+ T.txt	M2_26_JAKi_Basal	stim	marrow2	JAKi_Basal	Naive CD4+ T
Marrow2_26_JAKi+Basal.fcs_spill_applied_Marrow2_26_JAKi+Basal.fcs - Marrow2_26_JAKi+Basal.fcs_Naive CD8+ T.txt	M2_26_JAKi_Basal	stim	marrow2	JAKi_Basal	Naive CD8+ T
Marrow2_26_JAKi+Basal.fcs_spill_applied_Marrow2_26_JAKi+Basal.fcs - Marrow2_26_JAKi+Basal.fcs_NK.txt	M2_26_JAKi_Basal	stim	marrow2	JAKi_Basal	NK
Marrow2_26_JAKi+Basal.fcs_spill_applied_Marrow2_26_JAKi+Basal.fcs - Marrow2_26_JAKi+Basal.fcs_Plasma cell.txt	M2_26_JAKi_Basal	stim	marrow2	JAKi_Basal	Plasma cell
Marrow2_26_JAKi+Basal.fcs_spill_applied_Marrow2_26_JAKi+Basal.fcs - Marrow2_26_JAKi+Basal.fcs_Plasmacytoid DC.txt	M2_26_JAKi_Basal	stim	marrow2	JAKi_Basal	Plasmacytoid DC
Marrow2_26_JAKi+Basal.fcs_spill_applied_Marrow2_26_JAKi+Basal.fcs - Marrow2_26_JAKi+Basal.fcs_Platelet.txt	M2_26_JAKi_Basal	stim	marrow2	JAKi_Basal	Platelet
Marrow2_26_JAKi+Basal.fcs_spill_applied_Marrow2_26_JAKi+Basal.fcs - Marrow2_26_JAKi+Basal.fcs_Pre-B I.txt	M2_26_JAKi_Basal	stim	marrow2	JAKi_Basal	Pre-B I
Marrow2_26_JAKi+Basal.fcs_spill_applied_Marrow2_26_JAKi+Basal.fcs - Marrow2_26_JAKi+Basal.fcs_Pre-B II.txt	M2_26_JAKi_Basal	stim	marrow2	JAKi_Basal	Pre-B II
Marrow2_27_JAKi+GCSF.fcs_spill_applied_Marrow2_27_JAKi+GCSF.fcs - Marrow2_27_JAKi+GCSF.fcs_CD11b- Monocyte.txt	M2_27_JAKi_GCSF	stim	marrow2	JAKi_GCSF	CD11b- Monocyte
Marrow2_27_JAKi+GCSF.fcs_spill_applied_Marrow2_27_JAKi+GCSF.fcs - Marrow2_27_JAKi+GCSF.fcs_CD11bhi Monocyte.txt	M2_27_JAKi_GCSF	stim	marrow2	JAKi_GCSF	CD11bhi Monocyte
Marrow2_27_JAKi+GCSF.fcs_spill_applied_Marrow2_27_JAKi+GCSF.fcs - Marrow2_27_JAKi+GCSF.fcs_CD11bmid Monocyte.txt	M2_27_JAKi_GCSF	stim	marrow2	JAKi_GCSF	CD11bmid Monocyte
Marrow2_27_JAKi+GCSF.fcs_spill_applied_Marrow2_27_JAKi+GCSF.fcs - Marrow2_27_JAKi+GCSF.fcs_CMP.txt	M2_27_JAKi_GCSF	stim	marrow2	JAKi_GCSF	CMP
Marrow2_27_JAKi+GCSF.fcs_spill_applied_Marrow2_27_JAKi+GCSF.fcs - Marrow2_27_JAKi+GCSF.fcs_Erythroblast.txt	M2_27_JAKi_GCSF	stim	marrow2	JAKi_GCSF	Erythroblast
Marrow2_27_JAKi+GCSF.fcs_spill_applied_Marrow2_27_JAKi+GCSF.fcs - Marrow2_27_JAKi+GCSF.fcs_GMP.txt	M2_27_JAKi_GCSF	stim	marrow2	JAKi_GCSF	GMP
Marrow2_27_JAKi+GCSF.fcs_spill_applied_Marrow2_27_JAKi+GCSF.fcs - Marrow2_27_JAKi+GCSF.fcs_HSC.txt	M2_27_JAKi_GCSF	stim	marrow2	JAKi_GCSF	HSC
Marrow2_27_JAKi+GCSF.fcs_spill_applied_Marrow2_27_JAKi+GCSF.fcs - Marrow2_27_JAKi+GCSF.fcs_Immature B.txt	M2_27_JAKi_GCSF	stim	marrow2	JAKi_GCSF	Immature B
Marrow2_27_JAKi+GCSF.fcs_spill_applied_Marrow2_27_JAKi+GCSF.fcs - Marrow2_27_JAKi+GCSF.fcs_Mature CD4+ T.txt	M2_27_JAKi_GCSF	stim	marrow2	JAKi_GCSF	Memory CD4+ T
Marrow2_27_JAKi+GCSF.fcs_spill_applied_Marrow2_27_JAKi+GCSF.fcs - Marrow2_27_JAKi+GCSF.fcs_Mature CD8+ T.txt	M2_27_JAKi_GCSF	stim	marrow2	JAKi_GCSF	Memory CD8+ T
Marrow2_27_JAKi+GCSF.fcs_spill_applied_Marrow2_27_JAKi+GCSF.fcs - Marrow2_27_JAKi+GCSF.fcs_Mature CD38lo B.txt	M2_27_JAKi_GCSF	stim	marrow2	JAKi_GCSF	Mature CD38lo B
Marrow2_27_JAKi+GCSF.fcs_spill_applied_Marrow2_27_JAKi+GCSF.fcs - Marrow2_27_JAKi+GCSF.fcs_Mature CD38mid B.txt	M2_27_JAKi_GCSF	stim	marrow2	JAKi_GCSF	Mature CD38mid B
Marrow2_27_JAKi+GCSF.fcs_spill_applied_Marrow2_27_JAKi+GCSF.fcs - Marrow2_27_JAKi+GCSF.fcs_Megakaryocyte.txt	M2_27_JAKi_GCSF	stim	marrow2	JAKi_GCSF	Megakaryocyte
Marrow2_27_JAKi+GCSF.fcs_spill_applied_Marrow2_27_JAKi+GCSF.fcs - Marrow2_27_JAKi+GCSF.fcs_MEP.txt	M2_27_JAKi_GCSF	stim	marrow2	JAKi_GCSF	MEP
Marrow2_27_JAKi+GCSF.fcs_spill_applied_Marrow2_27_JAKi+GCSF.fcs - Marrow2_27_JAKi+GCSF.fcs_MPP.txt	M2_27_JAKi_GCSF	stim	marrow2	JAKi_GCSF	MPP
Marrow2_27_JAKi+GCSF.fcs_spill_applied_Marrow2_27_JAKi+GCSF.fcs - Marrow2_27_JAKi+GCSF.fcs_Myelocyte.txt	M2_27_JAKi_GCSF	stim	marrow2	JAKi_GCSF	Myelocyte
Marrow2_27_JAKi+GCSF.fcs_spill_applied_Marrow2_27_JAKi+GCSF.fcs - Marrow2_27_JAKi+GCSF.fcs_Naive CD4+ T.txt	M2_27_JAKi_GCSF	stim	marrow2	JAKi_GCSF	Naive CD4+ T
Marrow2_27_JAKi+GCSF.fcs_spill_applied_Marrow2_27_JAKi+GCSF.fcs - Marrow2_27_JAKi+GCSF.fcs_Naive CD8+ T.txt	M2_27_JAKi_GCSF	stim	marrow2	JAKi_GCSF	Naive CD8+ T
Marrow2_27_JAKi+GCSF.fcs_spill_applied_Marrow2_27_JAKi+GCSF.fcs - Marrow2_27_JAKi+GCSF.fcs_NK.txt	M2_27_JAKi_GCSF	stim	marrow2	JAKi_GCSF	NK
Marrow2_27_JAKi+GCSF.fcs_spill_applied_Marrow2_27_JAKi+GCSF.fcs - Marrow2_27_JAKi+GCSF.fcs_Plasma cell.txt	M2_27_JAKi_GCSF	stim	marrow2	JAKi_GCSF	Plasma cell
Marrow2_27_JAKi+GCSF.fcs_spill_applied_Marrow2_27_JAKi+GCSF.fcs - Marrow2_27_JAKi+GCSF.fcs_Plasmacytoid DC.txt	M2_27_JAKi_GCSF	stim	marrow2	JAKi_GCSF	Plasmacytoid DC
Marrow2_27_JAKi+GCSF.fcs_spill_applied_Marrow2_27_JAKi+GCSF.fcs - Marrow2_27_JAKi+GCSF.fcs_Platelet.txt	M2_27_JAKi_GCSF	stim	marrow2	JAKi_GCSF	Platelet
Marrow2_27_JAKi+GCSF.fcs_spill_applied_Marrow2_27_JAKi+GCSF.fcs - Marrow2_27_JAKi+GCSF.fcs_Pre-B I.txt	M2_27_JAKi_GCSF	stim	marrow2	JAKi_GCSF	Pre-B I
Marrow2_27_JAKi+GCSF.fcs_spill_applied_Marrow2_27_JAKi+GCSF.fcs - Marrow2_27_JAKi+GCSF.fcs_Pre-B II.txt	M2_27_JAKi_GCSF	stim	marrow2	JAKi_GCSF	Pre-B II
Marrow2_28_U0126+Basal.fcs_spill_applied_Marrow2_28_U0126+Basal.fcs - Marrow2_28_U0126+Basal.fcs_CD11b- Monocyte.txt	M2_28_U0126_Basal	stim	marrow2	U0126_Basal	CD11b- Monocyte
Marrow2_28_U0126+Basal.fcs_spill_applied_Marrow2_28_U0126+Basal.fcs - Marrow2_28_U0126+Basal.fcs_CD11bhi Monocyte.txt	M2_28_U0126_Basal	stim	marrow2	U0126_Basal	CD11bhi Monocyte
Marrow2_28_U0126+Basal.fcs_spill_applied_Marrow2_28_U0126+Basal.fcs - Marrow2_28_U0126+Basal.fcs_CD11bmid Monocyte.txt	M2_28_U0126_Basal	stim	marrow2	U0126_Basal	CD11bmid Monocyte
Marrow2_28_U0126+Basal.fcs_spill_applied_Marrow2_28_U0126+Basal.fcs - Marrow2_28_U0126+Basal.fcs_CMP.txt	M2_28_U0126_Basal	stim	marrow2	U0126_Basal	CMP
Marrow2_28_U0126+Basal.fcs_spill_applied_Marrow2_28_U0126+Basal.fcs - Marrow2_28_U0126+Basal.fcs_Erythroblast.txt	M2_28_U0126_Basal	stim	marrow2	U0126_Basal	Erythroblast
Marrow2_28_U0126+Basal.fcs_spill_applied_Marrow2_28_U0126+Basal.fcs - Marrow2_28_U0126+Basal.fcs_GMP.txt	M2_28_U0126_Basal	stim	marrow2	U0126_Basal	GMP
Marrow2_28_U0126+Basal.fcs_spill_applied_Marrow2_28_U0126+Basal.fcs - Marrow2_28_U0126+Basal.fcs_HSC.txt	M2_28_U0126_Basal	stim	marrow2	U0126_Basal	HSC
Marrow2_28_U0126+Basal.fcs_spill_applied_Marrow2_28_U0126+Basal.fcs - Marrow2_28_U0126+Basal.fcs_Immature B.txt	M2_28_U0126_Basal	stim	marrow2	U0126_Basal	Immature B
Marrow2_28_U0126+Basal.fcs_spill_applied_Marrow2_28_U0126+Basal.fcs - Marrow2_28_U0126+Basal.fcs_Mature CD4+ T.txt	M2_28_U0126_Basal	stim	marrow2	U0126_Basal	Memory CD4+ T
Marrow2_28_U0126+Basal.fcs_spill_applied_Marrow2_28_U0126+Basal.fcs - Marrow2_28_U0126+Basal.fcs_Mature CD8+ T.txt	M2_28_U0126_Basal	stim	marrow2	U0126_Basal	Memory CD8+ T
Marrow2_28_U0126+Basal.fcs_spill_applied_Marrow2_28_U0126+Basal.fcs - Marrow2_28_U0126+Basal.fcs_Mature CD38lo B.txt	M2_28_U0126_Basal	stim	marrow2	U0126_Basal	Mature CD38lo B
Marrow2_28_U0126+Basal.fcs_spill_applied_Marrow2_28_U0126+Basal.fcs - Marrow2_28_U0126+Basal.fcs_Mature CD38mid B.txt	M2_28_U0126_Basal	stim	marrow2	U0126_Basal	Mature CD38mid B
Marrow2_28_U0126+Basal.fcs_spill_applied_Marrow2_28_U0126+Basal.fcs - Marrow2_28_U0126+Basal.fcs_Megakaryocyte.txt	M2_28_U0126_Basal	stim	marrow2	U0126_Basal	Megakaryocyte
Marrow2_28_U0126+Basal.fcs_spill_applied_Marrow2_28_U0126+Basal.fcs - Marrow2_28_U0126+Basal.fcs_MEP.txt	M2_28_U0126_Basal	stim	marrow2	U0126_Basal	MEP
Marrow2_28_U0126+Basal.fcs_spill_applied_Marrow2_28_U0126+Basal.fcs - Marrow2_28_U0126+Basal.fcs_MPP.txt	M2_28_U0126_Basal	stim	marrow2	U0126_Basal	MPP
Marrow2_28_U0126+Basal.fcs_spill_applied_Marrow2_28_U0126+Basal.fcs - Marrow2_28_U0126+Basal.fcs_Myelocyte.txt	M2_28_U0126_Basal	stim	marrow2	U0126_Basal	Myelocyte
Marrow2_28_U0126+Basal.fcs_spill_applied_Marrow2_28_U0126+Basal.fcs - Marrow2_28_U0126+Basal.fcs_Naive CD4+ T.txt	M2_28_U0126_Basal	stim	marrow2	U0126_Basal	Naive CD4+ T
Marrow2_28_U0126+Basal.fcs_spill_applied_Marrow2_28_U0126+Basal.fcs - Marrow2_28_U0126+Basal.fcs_Naive CD8+ T.txt	M2_28_U0126_Basal	stim	marrow2	U0126_Basal	Naive CD8+ T
Marrow2_28_U0126+Basal.fcs_spill_applied_Marrow2_28_U0126+Basal.fcs - Marrow2_28_U0126+Basal.fcs_NK.txt	M2_28_U0126_Basal	stim	marrow2	U0126_Basal	NK
Marrow2_28_U0126+Basal.fcs_spill_applied_Marrow2_28_U0126+Basal.fcs - Marrow2_28_U0126+Basal.fcs_Plasma cell.txt	M2_28_U0126_Basal	stim	marrow2	U0126_Basal	Plasma cell
Marrow2_28_U0126+Basal.fcs_spill_applied_Marrow2_28_U0126+Basal.fcs - Marrow2_28_U0126+Basal.fcs_Plasmacytoid DC.txt	M2_28_U0126_Basal	stim	marrow2	U0126_Basal	Plasmacytoid DC
Marrow2_28_U0126+Basal.fcs_spill_applied_Marrow2_28_U0126+Basal.fcs - Marrow2_28_U0126+Basal.fcs_Platelet.txt	M2_28_U0126_Basal	stim	marrow2	U0126_Basal	Platelet
Marrow2_28_U0126+Basal.fcs_spill_applied_Marrow2_28_U0126+Basal.fcs - Marrow2_28_U0126+Basal.fcs_Pre-B I.txt	M2_28_U0126_Basal	stim	marrow2	U0126_Basal	Pre-B I
Marrow2_28_U0126+Basal.fcs_spill_applied_Marrow2_28_U0126+Basal.fcs - Marrow2_28_U0126+Basal.fcs_Pre-B II.txt	M2_28_U0126_Basal	stim	marrow2	U0126_Basal	Pre-B II
Marrow2_29_U0126+PMAiono.fcs_spill_applied_Marrow2_29_U0126+PMAiono.fcs - Marrow2_29_U0126+PMAiono.fcs_CD11b- Monocyte.txt	M2_29_U0126_PMAiono	stim	marrow2	U0126_PMAiono	CD11b- Monocyte
Marrow2_29_U0126+PMAiono.fcs_spill_applied_Marrow2_29_U0126+PMAiono.fcs - Marrow2_29_U0126+PMAiono.fcs_CD11bhi Monocyte.txt	M2_29_U0126_PMAiono	stim	marrow2	U0126_PMAiono	CD11bhi Monocyte
Marrow2_29_U0126+PMAiono.fcs_spill_applied_Marrow2_29_U0126+PMAiono.fcs - Marrow2_29_U0126+PMAiono.fcs_CD11bmid Monocyte.txt	M2_29_U0126_PMAiono	stim	marrow2	U0126_PMAiono	CD11bmid Monocyte
Marrow2_29_U0126+PMAiono.fcs_spill_applied_Marrow2_29_U0126+PMAiono.fcs - Marrow2_29_U0126+PMAiono.fcs_CMP.txt	M2_29_U0126_PMAiono	stim	marrow2	U0126_PMAiono	CMP
Marrow2_29_U0126+PMAiono.fcs_spill_applied_Marrow2_29_U0126+PMAiono.fcs - Marrow2_29_U0126+PMAiono.fcs_Erythroblast.txt	M2_29_U0126_PMAiono	stim	marrow2	U0126_PMAiono	Erythroblast
Marrow2_29_U0126+PMAiono.fcs_spill_applied_Marrow2_29_U0126+PMAiono.fcs - Marrow2_29_U0126+PMAiono.fcs_GMP.txt	M2_29_U0126_PMAiono	stim	marrow2	U0126_PMAiono	GMP
Marrow2_29_U0126+PMAiono.fcs_spill_applied_Marrow2_29_U0126+PMAiono.fcs - Marrow2_29_U0126+PMAiono.fcs_HSC.txt	M2_29_U0126_PMAiono	stim	marrow2	U0126_PMAiono	HSC
Marrow2_29_U0126+PMAiono.fcs_spill_applied_Marrow2_29_U0126+PMAiono.fcs - Marrow2_29_U0126+PMAiono.fcs_Immature B.txt	M2_29_U0126_PMAiono	stim	marrow2	U0126_PMAiono	Immature B
Marrow2_29_U0126+PMAiono.fcs_spill_applied_Marrow2_29_U0126+PMAiono.fcs - Marrow2_29_U0126+PMAiono.fcs_Mature CD4+ T.txt	M2_29_U0126_PMAiono	stim	marrow2	U0126_PMAiono	Memory CD4+ T
Marrow2_29_U0126+PMAiono.fcs_spill_applied_Marrow2_29_U0126+PMAiono.fcs - Marrow2_29_U0126+PMAiono.fcs_Mature CD8+ T.txt	M2_29_U0126_PMAiono	stim	marrow2	U0126_PMAiono	Memory CD8+ T
Marrow2_29_U0126+PMAiono.fcs_spill_applied_Marrow2_29_U0126+PMAiono.fcs - Marrow2_29_U0126+PMAiono.fcs_Mature CD38lo B.txt	M2_29_U0126_PMAiono	stim	marrow2	U0126_PMAiono	Mature CD38lo B
Marrow2_29_U0126+PMAiono.fcs_spill_applied_Marrow2_29_U0126+PMAiono.fcs - Marrow2_29_U0126+PMAiono.fcs_Mature CD38mid B.txt	M2_29_U0126_PMAiono	stim	marrow2	U0126_PMAiono	Mature CD38mid B
Marrow2_29_U0126+PMAiono.fcs_spill_applied_Marrow2_29_U0126+PMAiono.fcs - Marrow2_29_U0126+PMAiono.fcs_Megakaryocyte.txt	M2_29_U0126_PMAiono	stim	marrow2	U0126_PMAiono	Megakaryocyte
Marrow2_29_U0126+PMAiono.fcs_spill_applied_Marrow2_29_U0126+PMAiono.fcs - Marrow2_29_U0126+PMAiono.fcs_MEP.txt	M2_29_U0126_PMAiono	stim	marrow2	U0126_PMAiono	MEP
Marrow2_29_U0126+PMAiono.fcs_spill_applied_Marrow2_29_U0126+PMAiono.fcs - Marrow2_29_U0126+PMAiono.fcs_MPP.txt	M2_29_U0126_PMAiono	stim	marrow2	U0126_PMAiono	MPP
Marrow2_29_U0126+PMAiono.fcs_spill_applied_Marrow2_29_U0126+PMAiono.fcs - Marrow2_29_U0126+PMAiono.fcs_Myelocyte.txt	M2_29_U0126_PMAiono	stim	marrow2	U0126_PMAiono	Myelocyte
Marrow2_29_U0126+PMAiono.fcs_spill_applied_Marrow2_29_U0126+PMAiono.fcs - Marrow2_29_U0126+PMAiono.fcs_Naive CD4+ T.txt	M2_29_U0126_PMAiono	stim	marrow2	U0126_PMAiono	Naive CD4+ T
Marrow2_29_U0126+PMAiono.fcs_spill_applied_Marrow2_29_U0126+PMAiono.fcs - Marrow2_29_U0126+PMAiono.fcs_Naive CD8+ T.txt	M2_29_U0126_PMAiono	stim	marrow2	U0126_PMAiono	Naive CD8+ T
Marrow2_29_U0126+PMAiono.fcs_spill_applied_Marrow2_29_U0126+PMAiono.fcs - Marrow2_29_U0126+PMAiono.fcs_NK.txt	M2_29_U0126_PMAiono	stim	marrow2	U0126_PMAiono	NK
Marrow2_29_U0126+PMAiono.fcs_spill_applied_Marrow2_29_U0126+PMAiono.fcs - Marrow2_29_U0126+PMAiono.fcs_Plasma cell.txt	M2_29_U0126_PMAiono	stim	marrow2	U0126_PMAiono	Plasma cell
Marrow2_29_U0126+PMAiono.fcs_spill_applied_Marrow2_29_U0126+PMAiono.fcs - Marrow2_29_U0126+PMAiono.fcs_Plasmacytoid DC.txt	M2_29_U0126_PMAiono	stim	marrow2	U0126_PMAiono	Plasmacytoid DC
Marrow2_29_U0126+PMAiono.fcs_spill_applied_Marrow2_29_U0126+PMAiono.fcs - Marrow2_29_U0126+PMAiono.fcs_Platelet.txt	M2_29_U0126_PMAiono	stim	marrow2	U0126_PMAiono	Platelet
Marrow2_29_U0126+PMAiono.fcs_spill_applied_Marrow2_29_U0126+PMAiono.fcs - Marrow2_29_U0126+PMAiono.fcs_Pre-B I.txt	M2_29_U0126_PMAiono	stim	marrow2	U0126_PMAiono	Pre-B I
Marrow2_29_U0126+PMAiono.fcs_spill_applied_Marrow2_29_U0126+PMAiono.fcs - Marrow2_29_U0126+PMAiono.fcs_Pre-B II.txt	M2_29_U0126_PMAiono	stim	marrow2	U0126_PMAiono	Pre-B II
